agent_id,lat,lon,zf,secteur,couronne,insee,commune,couronne_metrique
468198,43.4668620169845,1.7955479586633467,406131000,406,3eme couronne,31329,Maurens,2eme couronne
472578,43.72946002691556,1.2865599702667203,312103000,312,2eme couronne,31341,Merville,1ere couronne
472588,43.716757427349286,1.3057870758484986,312103000,312,2eme couronne,31341,Merville,1ere couronne
472589,43.716757427349286,1.3057870758484986,312103000,312,2eme couronne,31341,Merville,1ere couronne
47497,43.54325313558971,1.5722301227225857,207108000,207,1ere couronne,31036,Auzielle,1ere couronne
47498,43.54325313558971,1.5722301227225857,207108000,207,1ere couronne,31036,Auzielle,1ere couronne
47499,43.54325313558971,1.5722301227225857,207108000,207,1ere couronne,31036,Auzielle,1ere couronne
47674,43.35237598265111,1.4786630372966427,408105000,408,3eme couronne,31033,Auterive,2eme couronne
47675,43.35237598265111,1.4786630372966427,408105000,408,3eme couronne,31033,Auterive,2eme couronne
476780,43.71385849264307,1.3148471530591999,312103000,312,2eme couronne,31341,Merville,1ere couronne
476781,43.71385849264307,1.3148471530591999,312103000,312,2eme couronne,31341,Merville,1ere couronne
478648,43.81272499751446,1.5710650118165694,403107000,403,3eme couronne,31346,Mirepoix-sur-Tarn,2eme couronne
478649,43.81272499751446,1.5710650118165694,403107000,403,3eme couronne,31346,Mirepoix-sur-Tarn,2eme couronne
478650,43.81272499751446,1.5710650118165694,403107000,403,3eme couronne,31346,Mirepoix-sur-Tarn,2eme couronne
479932,43.671070020585056,1.2797830034867699,231101000,231,1ere couronne,31351,Mondonville,1ere couronne
479934,43.671070020585056,1.2797830034867699,231101000,231,1ere couronne,31351,Mondonville,1ere couronne
480978,43.663088992361686,1.2838830080973684,231101000,231,1ere couronne,31351,Mondonville,1ere couronne
480979,43.663088992361686,1.2838830080973684,231101000,231,1ere couronne,31351,Mondonville,1ere couronne
483656,43.662986008081724,1.2844919574554623,231101000,231,1ere couronne,31351,Mondonville,1ere couronne
483657,43.662986008081724,1.2844919574554623,231101000,231,1ere couronne,31351,Mondonville,1ere couronne
497593,43.61450629490509,1.574331784727337,205102000,205,1ere couronne,31355,Mons,1ere couronne
497594,43.61450629490509,1.574331784727337,205102000,205,1ere couronne,31355,Mons,1ere couronne
497802,43.7105970254774,1.4840562066677256,219103000,219,1ere couronne,31364,Montberon,1ere couronne
497803,43.7105970254774,1.4840562066677256,219103000,219,1ere couronne,31364,Montberon,1ere couronne
500927,43.41638297712227,1.629883950976366,407107000,407,3eme couronne,31374,Montesquieu-Lauragais,2eme couronne
500928,43.41638297712227,1.629883950976366,407107000,407,3eme couronne,31374,Montesquieu-Lauragais,2eme couronne
50156,43.36755840351614,1.7820029497501637,407110000,407,3eme couronne,31037,Avignonet-Lauragais,2eme couronne
50157,43.36755840351614,1.7820029497501637,407110000,407,3eme couronne,31037,Avignonet-Lauragais,2eme couronne
503036,43.649525863899136,1.5330730669397694,221104000,221,1ere couronne,31389,Montrabé,1ere couronne
503037,43.649525863899136,1.5330730669397694,221104000,221,1ere couronne,31389,Montrabé,1ere couronne
503934,43.64749820547078,1.5330639632551568,221104000,221,1ere couronne,31389,Montrabé,1ere couronne
503935,43.64749820547078,1.5330639632551568,221104000,221,1ere couronne,31389,Montrabé,1ere couronne
506138,43.56418261142446,1.3162999324143232,227104000,227,1ere couronne,31424,Plaisance-du-Touch,1ere couronne
506140,43.56418261142446,1.3162999324143232,227104000,227,1ere couronne,31424,Plaisance-du-Touch,1ere couronne
506141,43.56418261142446,1.3162999324143232,227104000,227,1ere couronne,31424,Plaisance-du-Touch,1ere couronne
506232,43.567071042165416,1.2766599762641657,227106000,227,1ere couronne,31424,Plaisance-du-Touch,1ere couronne
506233,43.567071042165416,1.2766599762641657,227106000,227,1ere couronne,31424,Plaisance-du-Touch,1ere couronne
506234,43.567071042165416,1.2766599762641657,227106000,227,1ere couronne,31424,Plaisance-du-Touch,1ere couronne
507112,43.52130445267767,1.1697222307274064,308101000,308,2eme couronne,31499,Saint-Lys,2eme couronne
507114,43.52130445267767,1.1697222307274064,308101000,308,2eme couronne,31499,Saint-Lys,2eme couronne
507115,43.52130445267767,1.1697222307274064,308101000,308,2eme couronne,31499,Saint-Lys,2eme couronne
507255,43.589515017191054,1.296860010609324,227101000,227,1ere couronne,31424,Plaisance-du-Touch,1ere couronne
507256,43.589515017191054,1.296860010609324,227101000,227,1ere couronne,31424,Plaisance-du-Touch,1ere couronne
512352,43.538372702104766,1.2180885973316866,309102000,309,2eme couronne,31187,Fonsorbes,1ere couronne
513461,43.56804738629373,1.292917972752174,227102000,227,1ere couronne,31424,Plaisance-du-Touch,1ere couronne
513462,43.56804738629373,1.292917972752174,227102000,227,1ere couronne,31424,Plaisance-du-Touch,1ere couronne
513463,43.56804738629373,1.292917972752174,227102000,227,1ere couronne,31424,Plaisance-du-Touch,1ere couronne
513465,43.56804738629373,1.292917972752174,227102000,227,1ere couronne,31424,Plaisance-du-Touch,1ere couronne
513466,43.56804738629373,1.292917972752174,227102000,227,1ere couronne,31424,Plaisance-du-Touch,1ere couronne
513503,43.546686769280015,1.2322044006927604,309103000,309,2eme couronne,31187,Fonsorbes,1ere couronne
513504,43.546686769280015,1.2322044006927604,309103000,309,2eme couronne,31187,Fonsorbes,1ere couronne
513505,43.546686769280015,1.2322044006927604,309103000,309,2eme couronne,31187,Fonsorbes,1ere couronne
513506,43.546686769280015,1.2322044006927604,309103000,309,2eme couronne,31187,Fonsorbes,1ere couronne
514466,43.64323388069531,1.5264604359837135,221104000,221,1ere couronne,31389,Montrabé,1ere couronne
514467,43.64323388069531,1.5264604359837135,221104000,221,1ere couronne,31389,Montrabé,1ere couronne
518841,43.56514600046555,1.292064650865751,227103000,227,1ere couronne,31424,Plaisance-du-Touch,1ere couronne
519452,43.51488528050705,1.1804651229370784,308102000,308,2eme couronne,31499,Saint-Lys,2eme couronne
519453,43.51488528050705,1.1804651229370784,308102000,308,2eme couronne,31499,Saint-Lys,2eme couronne
521674,43.53686385682001,1.1991678912991908,309102000,309,2eme couronne,31187,Fonsorbes,2eme couronne
521675,43.53686385682001,1.1991678912991908,309102000,309,2eme couronne,31187,Fonsorbes,2eme couronne
521676,43.53686385682001,1.1991678912991908,309102000,309,2eme couronne,31187,Fonsorbes,2eme couronne
521736,43.56981204558253,1.2875887126889018,227101000,227,1ere couronne,31424,Plaisance-du-Touch,1ere couronne
521737,43.56981204558253,1.2875887126889018,227101000,227,1ere couronne,31424,Plaisance-du-Touch,1ere couronne
521738,43.56981204558253,1.2875887126889018,227101000,227,1ere couronne,31424,Plaisance-du-Touch,1ere couronne
521739,43.56981204558253,1.2875887126889018,227101000,227,1ere couronne,31424,Plaisance-du-Touch,1ere couronne
528403,43.53536535420786,1.2425087638107066,309104000,309,2eme couronne,31187,Fonsorbes,1ere couronne
528404,43.53536535420786,1.2425087638107066,309104000,309,2eme couronne,31187,Fonsorbes,1ere couronne
5327,43.56933880136649,1.5789057314405541,303117000,303,2eme couronne,31003,Aigrefeuille,1ere couronne
5328,43.56933880136649,1.5789057314405541,303117000,303,2eme couronne,31003,Aigrefeuille,1ere couronne
5329,43.56933880136649,1.5789057314405541,303117000,303,2eme couronne,31003,Aigrefeuille,1ere couronne
5330,43.56933880136649,1.5789057314405541,303117000,303,2eme couronne,31003,Aigrefeuille,1ere couronne
537167,43.57512403172539,1.2958113705216256,227101000,227,1ere couronne,31424,Plaisance-du-Touch,1ere couronne
540425,43.54392975595327,1.2138115250692032,309102000,309,2eme couronne,31187,Fonsorbes,1ere couronne
541838,43.54089364261799,1.2309443463162835,309102000,309,2eme couronne,31187,Fonsorbes,1ere couronne
542155,43.56268057851228,1.2962589522711037,227103000,227,1ere couronne,31424,Plaisance-du-Touch,1ere couronne
544609,43.53882413515103,1.222378858125957,309102000,309,2eme couronne,31187,Fonsorbes,1ere couronne
544610,43.53882413515103,1.222378858125957,309102000,309,2eme couronne,31187,Fonsorbes,1ere couronne
544611,43.53882413515103,1.222378858125957,309102000,309,2eme couronne,31187,Fonsorbes,1ere couronne
545270,43.51111105902209,1.2203433203875274,308103000,308,2eme couronne,31499,Saint-Lys,2eme couronne
545271,43.51111105902209,1.2203433203875274,308103000,308,2eme couronne,31499,Saint-Lys,2eme couronne
545272,43.51111105902209,1.2203433203875274,308103000,308,2eme couronne,31499,Saint-Lys,2eme couronne
545273,43.51111105902209,1.2203433203875274,308103000,308,2eme couronne,31499,Saint-Lys,2eme couronne
545274,43.51111105902209,1.2203433203875274,308103000,308,2eme couronne,31499,Saint-Lys,2eme couronne
54606,43.348529382050266,1.8089128732865123,407110000,407,3eme couronne,31037,Avignonet-Lauragais,3eme couronne
552083,43.372863740163055,1.5917719063850102,407121000,407,3eme couronne,31396,Nailloux,2eme couronne
552084,43.372863740163055,1.5917719063850102,407121000,407,3eme couronne,31396,Nailloux,2eme couronne
552085,43.372863740163055,1.5917719063850102,407121000,407,3eme couronne,31396,Nailloux,2eme couronne
569315,43.51879252283146,1.4009200185022652,211104000,211,1ere couronne,31433,Portet-sur-Garonne,1ere couronne
569316,43.51879252283146,1.4009200185022652,211104000,211,1ere couronne,31433,Portet-sur-Garonne,1ere couronne
569317,43.51879252283146,1.4009200185022652,211104000,211,1ere couronne,31433,Portet-sur-Garonne,1ere couronne
569318,43.51879252283146,1.4009200185022652,211104000,211,1ere couronne,31433,Portet-sur-Garonne,1ere couronne
569319,43.51879252283146,1.4009200185022652,211104000,211,1ere couronne,31433,Portet-sur-Garonne,1ere couronne
569320,43.51879252283146,1.4009200185022652,211104000,211,1ere couronne,31433,Portet-sur-Garonne,1ere couronne
576407,43.75698697877313,1.5601179858891028,302104000,302,2eme couronne,31407,Paulhac,2eme couronne
576408,43.75698697877313,1.5601179858891028,302104000,302,2eme couronne,31407,Paulhac,2eme couronne
577566,43.74798899930512,1.574024957902978,302104000,302,2eme couronne,31407,Paulhac,1ere couronne
577567,43.74798899930512,1.574024957902978,302104000,302,2eme couronne,31407,Paulhac,1ere couronne
577568,43.74798899930512,1.574024957902978,302104000,302,2eme couronne,31407,Paulhac,1ere couronne
577569,43.74798899930512,1.574024957902978,302104000,302,2eme couronne,31407,Paulhac,1ere couronne
581492,43.50273731510747,1.5152915637228976,304101000,304,2eme couronne,31409,Péchabou,1ere couronne
581493,43.50273731510747,1.5152915637228976,304101000,304,2eme couronne,31409,Péchabou,1ere couronne
582534,43.71351157143847,1.454282598536774,219102000,219,1ere couronne,31410,Pechbonnieu,1ere couronne
584934,43.52298872145675,1.4052083925092218,211105000,211,1ere couronne,31433,Portet-sur-Garonne,1ere couronne
584935,43.52298872145675,1.4052083925092218,211105000,211,1ere couronne,31433,Portet-sur-Garonne,1ere couronne
591950,43.70131403742985,1.470511942390957,219105000,219,1ere couronne,31497,Saint-Loup-Cammas,1ere couronne
597210,43.706851962097694,1.456181041972545,219102000,219,1ere couronne,31410,Pechbonnieu,1ere couronne
598742,43.51501207601835,1.4522802822606902,210102000,210,1ere couronne,31411,Pechbusque,1ere couronne
600458,43.6153000220235,1.5215300166801777,204103000,204,1ere couronne,31044,Balma,Toulouse
604368,43.4977676921443,1.3927021978473368,222101000,222,1ere couronne,31420,Pinsaguel,1ere couronne
604370,43.4977676921443,1.3927021978473368,222101000,222,1ere couronne,31420,Pinsaguel,1ere couronne
605246,43.42423938941251,1.1720843641180296,412120000,412,3eme couronne,31435,Poucharramet,2eme couronne
605247,43.42423938941251,1.1720843641180296,412120000,412,3eme couronne,31435,Poucharramet,2eme couronne
613489,43.41779298711571,1.173844011789199,412120000,412,3eme couronne,31435,Poucharramet,2eme couronne
622594,43.530053019416385,1.6242029969181655,303112000,303,2eme couronne,31439,Préserville,1ere couronne
631585,43.51256790960391,1.3759492069507389,211107000,211,1ere couronne,31458,Roques,1ere couronne
631586,43.51256790960391,1.3759492069507389,211107000,211,1ere couronne,31458,Roques,1ere couronne
634624,43.49321061390826,1.3773098555332965,222102000,222,1ere couronne,31460,Roquettes,1ere couronne
634625,43.49321061390826,1.3773098555332965,222102000,222,1ere couronne,31460,Roquettes,1ere couronne
645985,43.49444206222029,1.3619853032666824,222102000,222,1ere couronne,31460,Roquettes,1ere couronne
645986,43.49444206222029,1.3619853032666824,222102000,222,1ere couronne,31460,Roquettes,1ere couronne
648903,43.49745584430716,1.3656537015614616,222102000,222,1ere couronne,31460,Roquettes,1ere couronne
649829,43.65607566658469,1.5224791869478707,221102000,221,1ere couronne,31462,Rouffiac-Tolosan,1ere couronne
649830,43.65607566658469,1.5224791869478707,221102000,221,1ere couronne,31462,Rouffiac-Tolosan,1ere couronne
652319,43.65607566658469,1.5224791869478707,221102000,221,1ere couronne,31462,Rouffiac-Tolosan,1ere couronne
652321,43.65607566658469,1.5224791869478707,221102000,221,1ere couronne,31462,Rouffiac-Tolosan,1ere couronne
652322,43.65607566658469,1.5224791869478707,221102000,221,1ere couronne,31462,Rouffiac-Tolosan,1ere couronne
655704,43.68396589802876,1.490351545396888,219106000,219,1ere couronne,31484,Saint-Geniès-Bellevue,1ere couronne
655705,43.68396589802876,1.490351545396888,219106000,219,1ere couronne,31484,Saint-Geniès-Bellevue,1ere couronne
65910,43.455658975353565,1.6126800523479141,304112000,304,2eme couronne,31048,Baziège,2eme couronne
65911,43.455658975353565,1.6126800523479141,304112000,304,2eme couronne,31048,Baziège,2eme couronne
65912,43.455658975353565,1.6126800523479141,304112000,304,2eme couronne,31048,Baziège,2eme couronne
663806,43.68509102655209,1.4818800509219991,219106000,219,1ere couronne,31484,Saint-Geniès-Bellevue,1ere couronne
663807,43.68509102655209,1.4818800509219991,219106000,219,1ere couronne,31484,Saint-Geniès-Bellevue,1ere couronne
663808,43.68509102655209,1.4818800509219991,219106000,219,1ere couronne,31484,Saint-Geniès-Bellevue,1ere couronne
665182,43.42113241736647,1.2827221289073436,306106000,306,2eme couronne,31486,Saint-Hilaire,2eme couronne
665183,43.42113241736647,1.2827221289073436,306106000,306,2eme couronne,31486,Saint-Hilaire,2eme couronne
665184,43.42113241736647,1.2827221289073436,306106000,306,2eme couronne,31486,Saint-Hilaire,2eme couronne
665185,43.42113241736647,1.2827221289073436,306106000,306,2eme couronne,31486,Saint-Hilaire,2eme couronne
673100,43.73696196893294,1.3677820541493666,301111000,301,2eme couronne,31490,Saint-Jory,1ere couronne
673101,43.73696196893294,1.3677820541493666,301111000,301,2eme couronne,31490,Saint-Jory,1ere couronne
678994,43.7448133042292,1.369528807650274,301110000,301,2eme couronne,31490,Saint-Jory,1ere couronne
684891,43.736488988356356,1.3557629702576222,301111000,301,2eme couronne,31490,Saint-Jory,1ere couronne
690810,43.59791800706135,1.3507431853178526,214106000,214,1ere couronne,31149,Colomiers,Toulouse
69464,43.45927104343127,1.6075189724653562,304112000,304,2eme couronne,31048,Baziège,2eme couronne
698438,43.600169997844404,1.3472599776375147,214106000,214,1ere couronne,31149,Colomiers,Toulouse
698439,43.600169997844404,1.3472599776375147,214106000,214,1ere couronne,31149,Colomiers,Toulouse
699521,43.61202998983407,1.3329900031826152,215110000,215,1ere couronne,31149,Colomiers,1ere couronne
701104,43.60160997334662,1.350140012630397,214106000,214,1ere couronne,31149,Colomiers,Toulouse
70156,43.4589098881988,1.6056922435177896,304112000,304,2eme couronne,31048,Baziège,2eme couronne
703995,43.61173203722644,1.2729300110135027,230103000,230,1ere couronne,31417,Pibrac,1ere couronne
704370,43.625209996866715,1.3336499501775259,215102000,215,1ere couronne,31149,Colomiers,1ere couronne
704371,43.625209996866715,1.3336499501775259,215102000,215,1ere couronne,31149,Colomiers,1ere couronne
706698,43.609944164351624,1.2700770334198108,230103000,230,1ere couronne,31417,Pibrac,1ere couronne
706699,43.609944164351624,1.2700770334198108,230103000,230,1ere couronne,31417,Pibrac,1ere couronne
706990,43.61994996339458,1.3305699838440712,215107000,215,1ere couronne,31149,Colomiers,1ere couronne
711452,43.61648899881389,1.3297899761060339,215109000,215,1ere couronne,31149,Colomiers,1ere couronne
711453,43.61648899881389,1.3297899761060339,215109000,215,1ere couronne,31149,Colomiers,1ere couronne
718956,43.61182695878732,1.3269179500882042,215109000,215,1ere couronne,31149,Colomiers,1ere couronne
718957,43.61182695878732,1.3269179500882042,215109000,215,1ere couronne,31149,Colomiers,1ere couronne
726404,43.61201002290616,1.3282400547876423,215109000,215,1ere couronne,31149,Colomiers,1ere couronne
727141,43.61703366328711,1.267627398028896,230103000,230,1ere couronne,31417,Pibrac,1ere couronne
727142,43.61703366328711,1.267627398028896,230103000,230,1ere couronne,31417,Pibrac,1ere couronne
729196,43.60954002268507,1.3375000596564421,215105000,215,1ere couronne,31149,Colomiers,1ere couronne
729198,43.60954002268507,1.3375000596564421,215105000,215,1ere couronne,31149,Colomiers,1ere couronne
729199,43.60954002268507,1.3375000596564421,215105000,215,1ere couronne,31149,Colomiers,1ere couronne
731410,43.595169968612424,1.358940013500369,214106000,214,1ere couronne,31149,Colomiers,Toulouse
732950,43.61054000180162,1.3340700094626228,215110000,215,1ere couronne,31149,Colomiers,1ere couronne
732951,43.61054000180162,1.3340700094626228,215110000,215,1ere couronne,31149,Colomiers,1ere couronne
733215,43.60795301635414,1.265364763114273,230101000,230,1ere couronne,31417,Pibrac,1ere couronne
733216,43.60795301635414,1.265364763114273,230101000,230,1ere couronne,31417,Pibrac,1ere couronne
733217,43.60795301635414,1.265364763114273,230101000,230,1ere couronne,31417,Pibrac,1ere couronne
740296,43.68134600149058,1.4601449400940265,202105000,202,1ere couronne,31282,Launaguet,1ere couronne
740297,43.68134600149058,1.4601449400940265,202105000,202,1ere couronne,31282,Launaguet,1ere couronne
74136,43.456824041406406,1.6072349511070536,304112000,304,2eme couronne,31048,Baziège,2eme couronne
74137,43.456824041406406,1.6072349511070536,304112000,304,2eme couronne,31048,Baziège,2eme couronne
742187,43.67734823176457,1.4509439533203037,202105000,202,1ere couronne,31282,Launaguet,1ere couronne
742188,43.67734823176457,1.4509439533203037,202105000,202,1ere couronne,31282,Launaguet,1ere couronne
742848,43.65183554110815,1.4440112269040664,202106000,202,1ere couronne,31282,Launaguet,Toulouse
742849,43.65183554110815,1.4440112269040664,202106000,202,1ere couronne,31282,Launaguet,Toulouse
759631,43.6637249714848,1.5014769611353698,220103000,220,1ere couronne,31488,Saint-Jean,1ere couronne
762373,43.66443002115808,1.4744199535344844,203102000,203,1ere couronne,31561,L'Union,Toulouse
762374,43.66443002115808,1.4744199535344844,203102000,203,1ere couronne,31561,L'Union,Toulouse
762657,43.6637249714848,1.5014769611353698,220103000,220,1ere couronne,31488,Saint-Jean,1ere couronne
762658,43.6637249714848,1.5014769611353698,220103000,220,1ere couronne,31488,Saint-Jean,1ere couronne
762659,43.6637249714848,1.5014769611353698,220103000,220,1ere couronne,31488,Saint-Jean,1ere couronne
762661,43.6637249714848,1.5014769611353698,220103000,220,1ere couronne,31488,Saint-Jean,1ere couronne
76326,43.511905359421554,1.5813723490660445,304103000,304,2eme couronne,31057,Belberaud,1ere couronne
766695,43.65683395572433,1.4763479465553209,203107000,203,1ere couronne,31561,L'Union,Toulouse
769756,43.66270349278611,1.4780833967019815,203102000,203,1ere couronne,31561,L'Union,Toulouse
773254,43.61082004384803,1.4991100430258053,204108000,204,1ere couronne,31044,Balma,Toulouse
773255,43.61082004384803,1.4991100430258053,204108000,204,1ere couronne,31044,Balma,Toulouse
773256,43.61082004384803,1.4991100430258053,204108000,204,1ere couronne,31044,Balma,Toulouse
776712,43.379892021561965,1.5970229786652714,407121000,407,3eme couronne,31396,Nailloux,2eme couronne
777870,43.60756666475975,1.4942708014274222,204107000,204,1ere couronne,31044,Balma,Toulouse
780082,43.694818950561476,1.4702473462360586,219102000,219,1ere couronne,31410,Pechbonnieu,1ere couronne
780510,43.69890200307533,1.4717189398646098,219105000,219,1ere couronne,31497,Saint-Loup-Cammas,1ere couronne
780511,43.69890200307533,1.4717189398646098,219105000,219,1ere couronne,31497,Saint-Loup-Cammas,1ere couronne
783128,43.611199984809296,1.4976700583203764,204111000,204,1ere couronne,31044,Balma,Toulouse
783578,43.69326505027257,1.4841353927879537,219105000,219,1ere couronne,31497,Saint-Loup-Cammas,1ere couronne
783579,43.69326505027257,1.4841353927879537,219105000,219,1ere couronne,31497,Saint-Loup-Cammas,1ere couronne
785855,43.60119998558102,1.5042400288447888,204104000,204,1ere couronne,31044,Balma,Toulouse
785856,43.60119998558102,1.5042400288447888,204104000,204,1ere couronne,31044,Balma,Toulouse
785857,43.60119998558102,1.5042400288447888,204104000,204,1ere couronne,31044,Balma,Toulouse
785858,43.60119998558102,1.5042400288447888,204104000,204,1ere couronne,31044,Balma,Toulouse
786037,43.80661902370895,1.3234810556310173,401109000,401,3eme couronne,31515,Saint-Rustice,2eme couronne
786038,43.80661902370895,1.3234810556310173,401109000,401,3eme couronne,31515,Saint-Rustice,2eme couronne
788890,43.607589536981735,1.4929515261334059,204107000,204,1ere couronne,31044,Balma,Toulouse
788891,43.607589536981735,1.4929515261334059,204107000,204,1ere couronne,31044,Balma,Toulouse
791455,43.604790000527174,1.5051900526997164,204104000,204,1ere couronne,31044,Balma,Toulouse
791456,43.604790000527174,1.5051900526997164,204104000,204,1ere couronne,31044,Balma,Toulouse
795198,43.59793998293304,1.5026899917545964,204104000,204,1ere couronne,31044,Balma,Toulouse
795199,43.59793998293304,1.5026899917545964,204104000,204,1ere couronne,31044,Balma,Toulouse
801545,43.623329995371236,1.4965719943249463,204110000,204,1ere couronne,31044,Balma,Toulouse
801546,43.623329995371236,1.4965719943249463,204110000,204,1ere couronne,31044,Balma,Toulouse
801547,43.623329995371236,1.4965719943249463,204110000,204,1ere couronne,31044,Balma,Toulouse
805629,43.47775098409629,1.3512999396141596,222106000,222,1ere couronne,31533,Saubens,1ere couronne
805630,43.47775098409629,1.3512999396141596,222106000,222,1ere couronne,31533,Saubens,1ere couronne
805631,43.47775098409629,1.3512999396141596,222106000,222,1ere couronne,31533,Saubens,1ere couronne
806366,43.582345924738526,1.7156627530488298,406111000,406,3eme couronne,31534,Saussens,2eme couronne
806367,43.582345924738526,1.7156627530488298,406111000,406,3eme couronne,31534,Saussens,2eme couronne
806368,43.582345924738526,1.7156627530488298,406111000,406,3eme couronne,31534,Saussens,2eme couronne
806369,43.582345924738526,1.7156627530488298,406111000,406,3eme couronne,31534,Saussens,2eme couronne
808194,43.539130970006454,1.459742033014261,208101000,208,1ere couronne,31446,Ramonville-Saint-Agne,Toulouse
816127,43.53643202333942,1.467931963725094,208108000,208,1ere couronne,31446,Ramonville-Saint-Agne,Toulouse
816128,43.53643202333942,1.467931963725094,208108000,208,1ere couronne,31446,Ramonville-Saint-Agne,Toulouse
821953,43.58839696407419,1.335105046821773,228103000,228,1ere couronne,31557,Tournefeuille,1ere couronne
821954,43.58839696407419,1.335105046821773,228103000,228,1ere couronne,31557,Tournefeuille,1ere couronne
821955,43.58839696407419,1.335105046821773,228103000,228,1ere couronne,31557,Tournefeuille,1ere couronne
821956,43.58839696407419,1.335105046821773,228103000,228,1ere couronne,31557,Tournefeuille,1ere couronne
823994,43.58492099971596,1.3636789956953004,213103000,213,1ere couronne,31557,Tournefeuille,Toulouse
823995,43.58492099971596,1.3636789956953004,213103000,213,1ere couronne,31557,Tournefeuille,Toulouse
823996,43.58492099971596,1.3636789956953004,213103000,213,1ere couronne,31557,Tournefeuille,Toulouse
824174,43.52431498743283,1.3381922226831406,226103000,226,1ere couronne,31588,Villeneuve-Tolosane,1ere couronne
824175,43.52431498743283,1.3381922226831406,226103000,226,1ere couronne,31588,Villeneuve-Tolosane,1ere couronne
824177,43.52431498743283,1.3381922226831406,226103000,226,1ere couronne,31588,Villeneuve-Tolosane,1ere couronne
824179,43.52431498743283,1.3381922226831406,226103000,226,1ere couronne,31588,Villeneuve-Tolosane,1ere couronne
825204,43.53304921751801,1.3385392736008817,212104000,212,1ere couronne,31157,Cugnaux,1ere couronne
825205,43.53304921751801,1.3385392736008817,212104000,212,1ere couronne,31157,Cugnaux,1ere couronne
827123,43.57680401852182,1.3509520580335037,213104000,213,1ere couronne,31557,Tournefeuille,Toulouse
827124,43.57680401852182,1.3509520580335037,213104000,213,1ere couronne,31557,Tournefeuille,Toulouse
827425,43.580781984085945,1.3564449412771538,213104000,213,1ere couronne,31557,Tournefeuille,Toulouse
833444,43.54188237658438,1.3532149900905064,212106000,212,1ere couronne,31157,Cugnaux,1ere couronne
83410,43.380426970500366,1.1790850204089238,412121000,412,3eme couronne,31065,Bérat,2eme couronne
834621,43.523619992065264,1.340750061967935,226103000,226,1ere couronne,31588,Villeneuve-Tolosane,1ere couronne
834622,43.523619992065264,1.340750061967935,226103000,226,1ere couronne,31588,Villeneuve-Tolosane,1ere couronne
837828,43.54755407105586,1.3430965606305376,212105000,212,1ere couronne,31157,Cugnaux,1ere couronne
837829,43.54755407105586,1.3430965606305376,212105000,212,1ere couronne,31157,Cugnaux,1ere couronne
839097,43.53242086933223,1.3414141521764833,212103000,212,1ere couronne,31157,Cugnaux,1ere couronne
839099,43.53242086933223,1.3414141521764833,212103000,212,1ere couronne,31157,Cugnaux,1ere couronne
83940,43.37236302328341,1.167709969250989,412121000,412,3eme couronne,31065,Bérat,2eme couronne
840735,43.53501830667997,1.348852038449991,212103000,212,1ere couronne,31157,Cugnaux,1ere couronne
840737,43.53501830667997,1.348852038449991,212103000,212,1ere couronne,31157,Cugnaux,1ere couronne
840738,43.53501830667997,1.348852038449991,212103000,212,1ere couronne,31157,Cugnaux,1ere couronne
840739,43.53501830667997,1.348852038449991,212103000,212,1ere couronne,31157,Cugnaux,1ere couronne
840852,43.559098127560695,1.3349723556041777,212101000,212,1ere couronne,31157,Cugnaux,1ere couronne
840853,43.559098127560695,1.3349723556041777,212101000,212,1ere couronne,31157,Cugnaux,1ere couronne
840854,43.559098127560695,1.3349723556041777,212101000,212,1ere couronne,31157,Cugnaux,1ere couronne
846198,43.52387271968853,1.3777193226009288,226104000,226,1ere couronne,31588,Villeneuve-Tolosane,1ere couronne
850322,43.53259781219701,1.334502310732838,226102000,226,1ere couronne,31588,Villeneuve-Tolosane,1ere couronne
857042,43.58184361008491,1.3158340282734433,228107000,228,1ere couronne,31557,Tournefeuille,1ere couronne
859811,43.54438938678285,1.3397380562785453,212105000,212,1ere couronne,31157,Cugnaux,1ere couronne
859956,43.589713994713655,1.3440440341999476,228104000,228,1ere couronne,31557,Tournefeuille,1ere couronne
859958,43.589713994713655,1.3440440341999476,228104000,228,1ere couronne,31557,Tournefeuille,1ere couronne
872239,43.523307962505726,1.350504023537423,226104000,226,1ere couronne,31588,Villeneuve-Tolosane,1ere couronne
873582,43.52540402303622,1.3288550298420128,226102000,226,1ere couronne,31588,Villeneuve-Tolosane,1ere couronne
876334,43.532614010776996,1.3300360604932844,226102000,226,1ere couronne,31588,Villeneuve-Tolosane,1ere couronne
876335,43.532614010776996,1.3300360604932844,226102000,226,1ere couronne,31588,Villeneuve-Tolosane,1ere couronne
876336,43.532614010776996,1.3300360604932844,226102000,226,1ere couronne,31588,Villeneuve-Tolosane,1ere couronne
877781,43.526472317415966,1.343429550591108,226103000,226,1ere couronne,31588,Villeneuve-Tolosane,1ere couronne
877782,43.526472317415966,1.343429550591108,226103000,226,1ere couronne,31588,Villeneuve-Tolosane,1ere couronne
882025,43.68008097181379,1.365235986273748,217102000,217,1ere couronne,31541,Seilh,1ere couronne
882026,43.68008097181379,1.365235986273748,217102000,217,1ere couronne,31541,Seilh,1ere couronne
887240,43.68392495955041,1.3638390062362173,217102000,217,1ere couronne,31541,Seilh,1ere couronne
887241,43.68392495955041,1.3638390062362173,217102000,217,1ere couronne,31541,Seilh,1ere couronne
889132,43.72236570262206,1.1365143909768491,311101000,311,2eme couronne,31553,Thil,2eme couronne
