route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008009,OCESN858864F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:9:1335:20260828,858864,1,32665,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007890,OCESN858864F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:9:1335:20260817,858864,1,32666,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008184,OCESN858864F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:9:1354:20260925,858864,1,32667,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000389,OCESN858864F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:9:1354:20260430,858864,1,32668,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,001009,OCESN858864F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:9:1326:20261025,858864,1,32669,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007731,OCESN858864F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:9:1354:20261026,858864,1,32670,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008184,OCESN858865F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1245:20260925,858865,0,32671,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,001223,OCESN858865F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486019:6:1202:20260918,858865,0,32672,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008167,OCESN858865F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1232:20260815,858865,0,32673,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008166,OCESN858865F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1232:20260926,858865,0,32674,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008158,OCESN858865F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1245:20260622,858865,0,32675,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008133,OCESN858865F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1243:20260827,858865,0,32676,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008163,OCESN858865F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1243:20260817,858865,0,32677,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000389,OCESN858865F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1245:20260430,858865,0,32678,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,001045,OCESN858865F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1232:20261024,858865,0,32679,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007731,OCESN858865F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1245:20261026,858865,0,32680,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008184,OCESN858866F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:1454:20260925,858866,1,32681,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,001223,OCESN858866F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486019:87481002:6:1454:20260918,858866,1,32682,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008158,OCESN858866F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:1454:20260622,858866,1,32683,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000389,OCESN858866F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:1454:20260430,858866,1,32684,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007731,OCESN858866F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:1454:20261026,858866,1,32685,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007854,OCESN858867F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:8:1432:20260829,858867,0,32686,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007855,OCESN858867F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:8:1432:20260815,858867,0,32687,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008171,OCESN858867F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1434:20260927,858867,0,32688,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008172,OCESN858867F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1434:20260816,858867,0,32689,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008009,OCESN858867F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1431:20260828,858867,0,32690,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007890,OCESN858867F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1431:20260817,858867,0,32691,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,001004,OCESN858867F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1434:20261025,858867,0,32692,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008185,OCESN858868F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:1554:20260925,858868,1,32693,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,001223,OCESN858868F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486019:87481002:6:1554:20260918,858868,1,32694,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008186,OCESN858868F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:1554:20260630,858868,1,32695,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000389,OCESN858868F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:1554:20260430,858868,1,32696,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007731,OCESN858868F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:1554:20261026,858868,1,32697,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008161,OCESN858869F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:8:1532:20260620,858869,0,32698,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008162,OCESN858869F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:8:1532:20260926,858869,0,32699,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,001045,OCESN858869F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:8:1532:20261024,858869,0,32700,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,006732,OCESN858870F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:9:1847:20260830,858870,1,32701,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007856,OCESN858870F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:9:1847:20260816,858870,1,32702,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008187,OCESN858871F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1903:20260925,858871,0,32703,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008188,OCESN858871F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1903:20260625,858871,0,32704,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000389,OCESN858871F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1903:20260430,858871,0,32705,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007731,OCESN858871F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1903:20261026,858871,0,32706,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008189,OCESN858872F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:1754:20260927,858872,1,32707,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,002019,OCESN858872F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486019:87481002:6:1754:20260918,858872,1,32708,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008190,OCESN858872F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:1754:20260621,858872,1,32709,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008191,OCESN858872F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:1754:20260622,858872,1,32710,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008192,OCESN858872F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:1754:20260925,858872,1,32711,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000389,OCESN858872F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:1754:20260430,858872,1,32712,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,001009,OCESN858872F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:1754:20261025,858872,1,32713,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007731,OCESN858872F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:1754:20261026,858872,1,32714,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008162,OCESN858873F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:8:1732:20260926,858873,0,32715,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008161,OCESN858873F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:8:1732:20260620,858873,0,32716,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008180,OCESN858873F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1734:20260621,858873,0,32717,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008179,OCESN858873F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1734:20260927,858873,0,32718,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,001045,OCESN858873F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:8:1732:20261024,858873,0,32719,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,001004,OCESN858873F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1734:20261025,858873,0,32720,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008193,OCESN858874F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:9:1854:20260925,858874,1,32721,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007871,OCESN858874F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:9:1850:20260828,858874,1,32722,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007872,OCESN858874F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:9:1850:20260814,858874,1,32723,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008194,OCESN858874F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:9:1854:20260625,858874,1,32724,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000389,OCESN858874F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:9:1854:20260430,858874,1,32725,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007731,OCESN858874F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:9:1854:20261026,858874,1,32726,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008195,OCESN858875F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:8:1827:20260925,858875,0,32727,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008196,OCESN858875F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:8:1827:20260622,858875,0,32728,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000389,OCESN858875F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:8:1827:20260430,858875,0,32729,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007731,OCESN858875F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:8:1827:20261026,858875,0,32730,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008197,OCESN858876F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:9:1954:20260925,858876,1,32731,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008198,OCESN858876F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:9:1954:20260817,858876,1,32732,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000389,OCESN858876F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:9:1954:20260430,858876,1,32733,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007867,OCESN858876F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:9:1954:20261026,858876,1,32734,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007421,OCESN858877F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1937:20260925,858877,0,32735,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008171,OCESN858877F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1932:20260927,858877,0,32736,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008172,OCESN858877F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1932:20260816,858877,0,32737,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,001004,OCESN858877F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1932:20261025,858877,0,32738,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007422,OCESN858877F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1937:20261026,858877,0,32739,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007854,OCESN858878F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:9:2054:20260829,858878,1,32740,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007855,OCESN858878F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:9:2054:20260815,858878,1,32741,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008172,OCESN858878F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:1954:20260816,858878,1,32742,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008171,OCESN858878F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:1954:20260927,858878,1,32743,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008009,OCESN858878F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:2054:20260828,858878,1,32744,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007890,OCESN858878F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:2054:20260817,858878,1,32745,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,001004,OCESN858878F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:1954:20261025,858878,1,32746,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007854,OCESN858879F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:2032:20260829,858879,0,32747,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007855,OCESN858879F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:2032:20260815,858879,0,32748,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008157,OCESN858879F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:8:2031:20260925,858879,0,32749,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008199,OCESN858879F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:8:2031:20260619,858879,0,32750,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008009,OCESN858879F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:2032:20260828,858879,0,32751,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007890,OCESN858879F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:2032:20260817,858879,0,32752,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000389,OCESN858879F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:8:2031:20260430,858879,0,32753,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000390,OCESN858879F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:8:2031:20261023,858879,0,32754,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,006732,OCESN858880F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:2154:20260830,858880,1,32755,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007856,OCESN858880F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:2154:20260816,858880,1,32756,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008200,OCESN858881F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:8:2130:20260927,858881,0,32757,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008201,OCESN858881F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:8:2130:20260816,858881,0,32758,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000389,OCESN858881F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:8:2130:20260430,858881,0,32759,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007915,OCESN858881F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:8:2130:20261026,858881,0,32760,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008180,OCESN858882F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:9:2154:20260621,858882,1,32761,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008179,OCESN858882F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:9:2154:20260927,858882,1,32762,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,001004,OCESN858882F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:9:2154:20261025,858882,1,32763,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008009,OCESN858883F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1903:20260828,858883,0,32764,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007890,OCESN858883F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1903:20260817,858883,0,32765,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008202,OCESN858885F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:2335:20260816,858885,0,32766,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008203,OCESN858885F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:2335:20260927,858885,0,32767,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,000389,OCESN858885F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:2335:20260430,858885,0,32768,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007547,OCESN858885F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:2335:20261025,858885,0,32769,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008204,OCESN858887F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1101:20260926,858887,0,32770,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008205,OCESN858887F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1101:20260816,858887,0,32771,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,001045,OCESN858887F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:1101:20261024,858887,0,32772,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008206,OCESN858889F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:8:1157:20260927,858889,0,32773,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008207,OCESN858889F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:8:1157:20260816,858889,0,32774,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008166,OCESN858890F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:1154:20260926,858890,1,32775,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008167,OCESN858890F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:1154:20260815,858890,1,32776,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,001045,OCESN858890F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:1154:20261024,858890,1,32777,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008133,OCESN858891F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:8:1812:20260827,858891,0,32778,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008163,OCESN858891F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:8:1812:20260817,858891,0,32779,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008009,OCESN858892F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:1725:20260828,858892,1,32780,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,007890,OCESN858892F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:1725:20260817,858892,1,32781,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008161,OCESN858893F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:2000:20260620,858893,0,32782,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008162,OCESN858893F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:2000:20260926,858893,0,32783,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,001045,OCESN858893F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87481002:87486449:9:2000:20261024,858893,0,32784,
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,008009,OCESN858894F1187_F:TER:FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0::87486449:87481002:8:930:20260828,858894,1,32785,
